timestamp,requests_count,log_requests,is_burst,burst_ratio,is_event,hour_of_day,day_of_week,hour_sin,hour_cos,lag_requests_5m,lag_requests_15m,rolling_max_1h,rolling_mean_1h,lag_requests_6h,lag_requests_1d
1995-07-01 12:20:00,267,5.5909869805108565,0,0.7495621690032849,0,12,5,1.2246467991473532e-16,-1.0,214.0,249.0,361.0,285.5,,
1995-07-01 12:25:00,198,5.293304824724492,0,0.949333329957926,0,12,5,1.2246467991473532e-16,-1.0,267.0,256.0,361.0,281.25,,
1995-07-01 12:30:00,234,5.459585514144159,0,0.7358315240538934,0,12,5,1.2246467991473532e-16,-1.0,198.0,214.0,361.0,269.0833333333333,,
1995-07-01 12:35:00,272,5.60947179518496,0,0.895122725297586,0,12,5,1.2246467991473532e-16,-1.0,234.0,267.0,361.0,261.4166666666667,,
1995-07-01 12:40:00,321,5.7745515455444085,0,1.0708661375162751,0,12,5,1.2246467991473532e-16,-1.0,272.0,198.0,319.0,254.0,,
1995-07-01 12:45:00,244,5.501258210544727,0,1.2629508147031443,0,12,5,1.2246467991473532e-16,-1.0,321.0,234.0,321.0,254.16666666666666,,
1995-07-01 12:50:00,245,5.5053315359323625,0,0.9478795689949644,0,12,5,1.2246467991473532e-16,-1.0,244.0,272.0,321.0,257.4166666666667,,
1995-07-01 12:55:00,248,5.517452896464707,0,0.9712586681020469,0,12,5,1.2246467991473532e-16,-1.0,245.0,321.0,321.0,252.25,,
1995-07-01 13:00:00,257,5.552959584921617,0,0.9956507153068556,0,13,5,-0.2588190451025208,-0.9659258262890683,248.0,244.0,321.0,249.08333333333334,,
1995-07-01 13:05:00,216,5.37989735354046,0,1.0262895133725545,0,13,5,-0.2588190451025208,-0.9659258262890683,257.0,245.0,321.0,250.41666666666666,,
1995-07-01 13:10:00,224,5.41610040220442,0,0.8721399695606731,0,13,5,-0.2588190451025208,-0.9659258262890683,216.0,248.0,321.0,247.66666666666666,,
1995-07-01 13:15:00,170,5.14166355650266,0,0.9142857105539359,0,13,5,-0.2588190451025208,-0.9659258262890683,224.0,257.0,321.0,245.0,,
1995-07-01 13:20:00,178,5.187385805840755,0,0.7044198865838954,0,13,5,-0.2588190451025208,-0.9659258262890683,170.0,216.0,321.0,241.33333333333334,,
1995-07-01 13:25:00,190,5.25227342804663,0,0.7609547527141229,0,13,5,-0.2588190451025208,-0.9659258262890683,178.0,224.0,321.0,233.91666666666666,,
1995-07-01 13:30:00,154,5.043425116919247,0,0.8145766310200359,0,13,5,-0.2588190451025208,-0.9659258262890683,190.0,170.0,321.0,233.25,,
1995-07-01 13:35:00,179,5.19295685089021,0,0.679661637309327,0,13,5,-0.2588190451025208,-0.9659258262890683,154.0,178.0,321.0,226.58333333333334,,
1995-07-01 13:40:00,201,5.308267697401205,0,0.8179741013649318,0,13,5,-0.2588190451025208,-0.9659258262890683,179.0,190.0,321.0,218.83333333333334,,
1995-07-01 13:45:00,134,4.90527477843843,0,0.9624900193336471,0,13,5,-0.2588190451025208,-0.9659258262890683,201.0,154.0,257.0,208.83333333333334,,
1995-07-01 13:50:00,159,5.075173815233827,0,0.6711185275236135,0,13,5,-0.2588190451025208,-0.9659258262890683,134.0,179.0,257.0,199.66666666666666,,
1995-07-01 13:55:00,206,5.332718793265369,0,0.8259740216832518,0,13,5,-0.2588190451025208,-0.9659258262890683,159.0,201.0,257.0,192.5,,
1995-07-01 14:00:00,134,4.90527477843843,0,1.0899470841801742,0,14,5,-0.4999999999999998,-0.8660254037844388,206.0,134.0,257.0,189.0,,
1995-07-01 14:05:00,207,5.337538079701318,0,0.7496503454565016,0,14,5,-0.4999999999999998,-0.8660254037844388,134.0,159.0,224.0,178.75,,
1995-07-01 14:10:00,159,5.075173815233827,0,1.1629213417813409,0,14,5,-0.4999999999999998,-0.8660254037844388,207.0,206.0,224.0,178.0,,
1995-07-01 14:15:00,143,4.969813299576001,0,0.9212940555019176,0,14,5,-0.4999999999999998,-0.8660254037844388,159.0,134.0,207.0,172.58333333333334,,
1995-07-01 14:20:00,115,4.7535901911063645,0,0.8395303277522681,0,14,5,-0.4999999999999998,-0.8660254037844388,143.0,207.0,207.0,170.33333333333334,,
1995-07-01 14:25:00,162,5.093750200806762,0,0.6966178655429508,0,14,5,-0.4999999999999998,-0.8660254037844388,115.0,159.0,207.0,165.08333333333334,,
1995-07-01 14:30:00,143,4.969813299576001,0,0.9953916989530465,0,14,5,-0.4999999999999998,-0.8660254037844388,162.0,143.0,207.0,162.75,,
1995-07-01 14:35:00,108,4.6913478822291435,0,0.8836251232731712,0,14,5,-0.4999999999999998,-0.8660254037844388,143.0,115.0,207.0,161.83333333333334,,
1995-07-01 14:40:00,147,4.997212273764115,0,0.6926777080106187,0,14,5,-0.4999999999999998,-0.8660254037844388,108.0,162.0,207.0,155.91666666666666,,
1995-07-01 14:45:00,137,4.927253685157205,0,0.9708310337644621,0,14,5,-0.4999999999999998,-0.8660254037844388,147.0,143.0,207.0,151.41666666666666,,
1995-07-01 14:50:00,100,4.61512051684126,0,0.903296697340901,0,14,5,-0.4999999999999998,-0.8660254037844388,137.0,108.0,207.0,151.66666666666666,,
1995-07-01 14:55:00,166,5.117993812416755,0,0.6814310004672505,0,14,5,-0.4999999999999998,-0.8660254037844388,100.0,147.0,207.0,146.75,,
1995-07-01 15:00:00,143,4.969813299576001,0,1.1574665811216742,0,15,5,-0.7071067811865471,-0.7071067811865479,166.0,137.0,207.0,143.41666666666666,,
1995-07-01 15:05:00,94,4.553876891600541,0,0.9919075075705839,0,15,5,-0.7071067811865471,-0.7071067811865479,143.0,100.0,207.0,144.16666666666666,,
1995-07-01 15:10:00,172,5.153291594497779,0,0.6975881209826484,0,15,5,-0.7071067811865471,-0.7071067811865479,94.0,166.0,166.0,134.75,,
1995-07-01 15:15:00,97,4.584967478670572,0,1.266257659389514,0,15,5,-0.7071067811865471,-0.7071067811865479,172.0,143.0,172.0,135.83333333333334,,
1995-07-01 15:20:00,132,4.890349128221754,0,0.7348484792814509,0,15,5,-0.7071067811865471,-0.7071067811865479,97.0,94.0,172.0,132.0,,
1995-07-01 15:25:00,81,4.406719247264253,0,0.9893816290614744,0,15,5,-0.7071067811865471,-0.7071067811865479,132.0,172.0,172.0,133.41666666666666,,
1995-07-01 15:30:00,163,5.099866427824199,0,0.6394736791620499,0,15,5,-0.7071067811865471,-0.7071067811865479,81.0,97.0,172.0,126.66666666666667,,
1995-07-01 15:35:00,138,4.9344739331306915,0,1.2701298602327542,0,15,5,-0.7071067811865471,-0.7071067811865479,163.0,132.0,172.0,128.33333333333334,,
1995-07-01 15:40:00,104,4.653960350157523,0,1.0547770620017038,0,15,5,-0.7071067811865471,-0.7071067811865479,138.0,81.0,172.0,130.83333333333334,,
1995-07-01 15:45:00,105,4.663439094112067,0,0.8172887951490075,0,15,5,-0.7071067811865471,-0.7071067811865479,104.0,163.0,172.0,127.25,,
1995-07-01 15:50:00,105,4.663439094112067,0,0.8428093577834701,0,15,5,-0.7071067811865471,-0.7071067811865479,105.0,138.0,172.0,124.58333333333333,,
1995-07-01 15:55:00,140,4.948759890378168,0,0.8399999932800001,0,15,5,-0.7071067811865471,-0.7071067811865479,105.0,104.0,172.0,125.0,,
1995-07-01 16:00:00,110,4.709530201312334,0,1.1397557573425583,0,16,5,-0.8660254037844384,-0.5000000000000004,140.0,105.0,172.0,122.83333333333333,,
1995-07-01 16:05:00,81,4.406719247264253,0,0.9160305267228548,0,16,5,-0.8660254037844384,-0.5000000000000004,110.0,105.0,172.0,120.08333333333333,,
1995-07-01 16:10:00,91,4.5217885770490405,0,0.6806722631876281,0,16,5,-0.8660254037844384,-0.5000000000000004,81.0,140.0,172.0,119.0,,
1995-07-01 16:15:00,80,4.394449154672439,0,0.8106904159403973,0,16,5,-0.8660254037844384,-0.5000000000000004,91.0,110.0,163.0,112.25,,
1995-07-01 16:20:00,114,4.74493212836325,0,0.7218045047656737,0,16,5,-0.8660254037844384,-0.5000000000000004,80.0,81.0,163.0,110.83333333333333,,
1995-07-01 16:25:00,137,4.927253685157205,0,1.0426829172925343,0,16,5,-0.8660254037844384,-0.5000000000000004,114.0,91.0,163.0,109.33333333333333,,
1995-07-01 16:30:00,107,4.68213122712422,0,1.2017543754232072,0,16,5,-0.8660254037844384,-0.5000000000000004,137.0,80.0,163.0,114.0,,
1995-07-01 16:35:00,101,4.624972813284271,0,0.9786585276342209,0,16,5,-0.8660254037844384,-0.5000000000000004,107.0,114.0,140.0,109.33333333333333,,
1995-07-01 16:40:00,128,4.859812404361672,0,0.9505882263474049,0,16,5,-0.8660254037844384,-0.5000000000000004,101.0,137.0,140.0,106.25,,
1995-07-01 16:45:00,146,4.990432586778736,0,1.1824480260281938,0,16,5,-0.8660254037844384,-0.5000000000000004,128.0,107.0,140.0,108.25,,
1995-07-01 16:50:00,107,4.68213122712422,0,1.3074626748585432,0,16,5,-0.8660254037844384,-0.5000000000000004,146.0,101.0,146.0,111.66666666666667,,
1995-07-01 16:55:00,138,4.9344739331306915,0,0.9567809154386208,0,16,5,-0.8660254037844384,-0.5000000000000004,107.0,128.0,146.0,111.83333333333333,,
1995-07-01 17:00:00,127,4.852030263919617,0,1.2358208844553353,0,17,5,-0.9659258262890683,-0.25881904510252063,138.0,146.0,146.0,111.66666666666667,301.0,
1995-07-01 17:05:00,167,5.123963979403259,0,1.123065575919833,0,17,5,-0.9659258262890683,-0.25881904510252063,127.0,107.0,146.0,113.08333333333333,267.0,
1995-07-01 17:10:00,79,4.382026634673881,0,1.3887733772243378,0,17,5,-0.9659258262890683,-0.25881904510252063,167.0,138.0,167.0,120.25,242.0,
1995-07-01 17:15:00,91,4.5217885770490405,0,0.6624737889939305,0,17,5,-0.9659258262890683,-0.25881904510252063,79.0,127.0,167.0,119.25,282.0,
1995-07-01 17:20:00,151,5.0238805208462765,0,0.7572815470961314,0,17,5,-0.9659258262890683,-0.25881904510252063,91.0,167.0,167.0,120.16666666666667,318.0,
1995-07-01 17:25:00,154,5.043425116919247,0,1.2251521198770619,0,17,5,-0.9659258262890683,-0.25881904510252063,151.0,79.0,167.0,123.25,344.0,
1995-07-01 17:30:00,158,5.0689042022202315,0,1.2352941077382826,0,17,5,-0.9659258262890683,-0.25881904510252063,154.0,91.0,167.0,124.66666666666667,326.0,
1995-07-01 17:35:00,144,4.976733742420574,0,1.2255979219733841,0,17,5,-0.9659258262890683,-0.25881904510252063,158.0,151.0,167.0,128.91666666666666,361.0,
1995-07-01 17:40:00,115,4.7535901911063645,0,1.0867924446279815,0,17,5,-0.9659258262890683,-0.25881904510252063,144.0,154.0,167.0,132.5,319.0,
1995-07-01 17:45:00,125,4.836281906951478,0,0.8750792577673108,0,17,5,-0.9659258262890683,-0.25881904510252063,115.0,158.0,167.0,131.41666666666666,205.0,
1995-07-01 17:50:00,147,4.997212273764115,0,0.9640102753418232,0,17,5,-0.9659258262890683,-0.25881904510252063,125.0,144.0,167.0,129.66666666666666,307.0,
1995-07-01 17:55:00,70,4.2626798770413155,0,1.1052631495844876,0,17,5,-0.9659258262890683,-0.25881904510252063,147.0,115.0,167.0,133.0,286.0,
1995-07-01 18:00:00,83,4.430816798843313,0,0.5497382155779722,0,18,5,-1.0,-1.8369701987210297e-16,70.0,125.0,167.0,127.33333333333333,241.0,
1995-07-01 18:05:00,80,4.394449154672439,0,0.6711590242224338,0,18,5,-1.0,-1.8369701987210297e-16,83.0,147.0,167.0,123.66666666666667,249.0,
1995-07-01 18:10:00,135,4.912654885736052,0,0.6871868230162907,0,18,5,-1.0,-1.8369701987210297e-16,80.0,70.0,158.0,116.41666666666667,256.0,
1995-07-01 18:15:00,91,4.5217885770490405,0,1.1149346088236647,0,18,5,-1.0,-1.8369701987210297e-16,135.0,83.0,158.0,121.08333333333333,214.0,
1995-07-01 18:20:00,109,4.700480365792417,0,0.7515485140959518,0,18,5,-1.0,-1.8369701987210297e-16,91.0,80.0,158.0,121.08333333333333,267.0,
1995-07-01 18:25:00,125,4.836281906951478,0,0.9270021182678772,0,18,5,-1.0,-1.8369701987210297e-16,109.0,135.0,158.0,117.58333333333333,198.0,
1995-07-01 18:30:00,146,4.990432586778736,0,1.0853834927463082,0,18,5,-1.0,-1.8369701987210297e-16,125.0,91.0,158.0,115.16666666666667,234.0,
1995-07-01 18:35:00,108,4.6913478822291435,0,1.278832105586872,0,18,5,-1.0,-1.8369701987210297e-16,146.0,109.0,147.0,114.16666666666667,272.0,
1995-07-01 18:40:00,181,5.204006687076795,0,0.9715142341393023,0,18,5,-1.0,-1.8369701987210297e-16,108.0,125.0,147.0,111.16666666666667,321.0,
1995-07-01 18:45:00,118,4.77912349311153,0,1.5514285581306124,0,18,5,-1.0,-1.8369701987210297e-16,181.0,146.0,181.0,116.66666666666667,244.0,
1995-07-01 18:50:00,212,5.3612921657094255,0,1.016511118307155,0,18,5,-1.0,-1.8369701987210297e-16,118.0,108.0,181.0,116.08333333333333,245.0,
1995-07-01 18:55:00,165,5.111987788356544,0,1.744855952717235,0,18,5,-1.0,-1.8369701987210297e-16,212.0,181.0,212.0,121.5,248.0,
1995-07-01 19:00:00,200,5.303304908059076,0,1.2749516965232324,0,19,5,-0.9659258262890684,0.2588190451025203,165.0,118.0,212.0,129.41666666666666,257.0,
1995-07-01 19:05:00,91,4.5217885770490405,0,1.437125738176342,0,19,5,-0.9659258262890684,0.2588190451025203,200.0,212.0,212.0,139.16666666666666,216.0,
1995-07-01 19:10:00,136,4.919980925828125,0,0.6496133207642119,0,19,5,-0.9659258262890684,0.2588190451025203,91.0,165.0,212.0,140.08333333333334,224.0,
1995-07-01 19:15:00,164,5.10594547390058,0,0.9702734770253973,0,19,5,-0.9659258262890684,0.2588190451025203,136.0,200.0,212.0,140.16666666666666,170.0,
1995-07-01 19:20:00,233,5.455321115357702,0,1.1213675137000512,0,19,5,-0.9659258262890684,0.2588190451025203,164.0,91.0,212.0,146.25,178.0,
1995-07-01 19:25:00,205,5.327876168789581,0,1.488025535999837,0,19,5,-0.9659258262890684,0.2588190451025203,233.0,136.0,233.0,156.58333333333334,190.0,
1995-07-01 19:30:00,132,4.890349128221754,0,1.255742718188406,0,19,5,-0.9659258262890684,0.2588190451025203,205.0,164.0,233.0,163.25,154.0,
1995-07-01 19:35:00,149,5.0106352940962555,0,0.8143958818649097,0,19,5,-0.9659258262890684,0.2588190451025203,132.0,233.0,233.0,162.08333333333334,179.0,
1995-07-01 19:40:00,164,5.10594547390058,0,0.9003021093637334,0,19,5,-0.9659258262890684,0.2588190451025203,149.0,205.0,233.0,165.5,201.0,
1995-07-01 19:45:00,170,5.14166355650266,0,0.9994921218923791,0,19,5,-0.9659258262890684,0.2588190451025203,164.0,132.0,233.0,164.08333333333334,134.0,
1995-07-01 19:50:00,140,4.948759890378168,0,1.0094012804983596,0,19,5,-0.9659258262890684,0.2588190451025203,170.0,149.0,233.0,168.41666666666666,159.0,
1995-07-01 19:55:00,121,4.804021044733257,0,0.861980497514743,0,19,5,-0.9659258262890684,0.2588190451025203,140.0,164.0,233.0,162.41666666666666,206.0,
1995-07-01 20:00:00,92,4.532599493153256,0,0.7622047196081593,0,20,5,-0.8660254037844386,0.5000000000000001,121.0,170.0,233.0,158.75,134.0,
1995-07-01 20:05:00,152,5.030437921392435,0,0.6143572580009532,0,20,5,-0.8660254037844386,0.5000000000000001,92.0,140.0,233.0,149.75,207.0,
1995-07-01 20:10:00,110,4.709530201312334,0,0.9817007471580145,0,20,5,-0.8660254037844386,0.5000000000000001,152.0,121.0,233.0,154.83333333333334,159.0,
1995-07-01 20:15:00,144,4.976733742420574,0,0.7205240127476593,0,20,5,-0.8660254037844386,0.5000000000000001,110.0,92.0,233.0,152.66666666666666,143.0,
1995-07-01 20:20:00,190,5.25227342804663,0,0.9536423777904478,0,20,5,-0.8660254037844386,0.5000000000000001,144.0,152.0,233.0,151.0,115.0,
1995-07-01 20:25:00,222,5.407171771460119,0,1.2888637560958933,0,20,5,-0.8660254037844386,0.5000000000000001,190.0,110.0,205.0,147.41666666666666,162.0,
1995-07-01 20:30:00,203,5.318119993844216,0,1.491601333763037,0,20,5,-0.8660254037844386,0.5000000000000001,222.0,144.0,222.0,148.83333333333334,143.0,
1995-07-01 20:35:00,199,5.298317366548036,0,1.3117932063858275,0,20,5,-0.8660254037844386,0.5000000000000001,203.0,190.0,222.0,154.75,108.0,
1995-07-01 20:40:00,167,5.123963979403259,0,1.2522286234783726,0,20,5,-0.8660254037844386,0.5000000000000001,199.0,222.0,222.0,158.91666666666666,147.0,
1995-07-01 20:45:00,209,5.3471075307174685,0,1.0492146530939395,0,20,5,-0.8660254037844386,0.5000000000000001,167.0,203.0,222.0,159.16666666666666,137.0,
1995-07-01 20:50:00,192,5.262690188904886,0,1.2868137427184378,0,20,5,-0.8660254037844386,0.5000000000000001,209.0,199.0,222.0,162.41666666666666,100.0,
1995-07-01 20:55:00,213,5.365976015021851,0,1.151424280950979,0,20,5,-0.8660254037844386,0.5000000000000001,192.0,167.0,222.0,166.75,166.0,
1995-07-01 21:00:00,189,5.247024072160486,0,1.2212135620379538,0,21,5,-0.7071067811865477,0.7071067811865474,213.0,209.0,222.0,174.41666666666666,143.0,
1995-07-01 21:05:00,290,5.673323267171493,0,1.0356164326815538,0,21,5,-0.7071067811865477,0.7071067811865474,189.0,192.0,222.0,182.5,94.0,
1995-07-01 21:10:00,243,5.497168225293202,0,1.494845353119354,0,21,5,-0.7071067811865477,0.7071067811865474,290.0,213.0,290.0,194.0,172.0,
1995-07-01 21:15:00,211,5.356586274672012,0,1.1848841876397358,0,21,5,-0.7071067811865477,0.7071067811865474,243.0,189.0,290.0,205.08333333333334,97.0,
1995-07-01 21:20:00,216,5.37989735354046,0,1.0015822737266664,0,21,5,-0.7071067811865477,0.7071067811865474,211.0,290.0,290.0,210.66666666666666,132.0,
1995-07-01 21:25:00,229,5.438079308923196,0,1.0148786170013533,0,21,5,-0.7071067811865477,0.7071067811865474,216.0,243.0,290.0,212.83333333333334,81.0,
1995-07-01 21:30:00,264,5.579729825986222,0,1.07301834717836,0,21,5,-0.7071067811865477,0.7071067811865474,229.0,211.0,290.0,213.41666666666666,163.0,
1995-07-01 21:35:00,289,5.66988092298052,0,1.2082379807403296,0,21,5,-0.7071067811865477,0.7071067811865474,264.0,216.0,290.0,218.5,138.0,
1995-07-01 21:40:00,232,5.4510384535657,0,1.278761056288668,0,21,5,-0.7071067811865477,0.7071067811865474,289.0,229.0,290.0,226.0,104.0,
1995-07-01 21:45:00,279,5.634789603169249,0,1.0025207014655209,0,21,5,-0.7071067811865477,0.7071067811865474,232.0,264.0,290.0,231.41666666666666,105.0,
1995-07-01 21:50:00,340,5.831882477283517,0,1.1759747052645955,0,21,5,-0.7071067811865477,0.7071067811865474,279.0,289.0,290.0,237.25,105.0,
1995-07-01 21:55:00,263,5.575949103146316,0,1.3622704452930734,0,21,5,-0.7071067811865477,0.7071067811865474,340.0,232.0,340.0,249.58333333333334,140.0,
1995-07-01 22:00:00,337,5.823045895483019,0,1.0364531978858988,0,22,5,-0.5000000000000004,0.8660254037844384,263.0,279.0,340.0,253.75,110.0,
1995-07-01 22:05:00,320,5.771441123130016,0,1.2665205088636875,0,22,5,-0.5000000000000004,0.8660254037844384,337.0,340.0,340.0,266.0833333333333,81.0,
1995-07-01 22:10:00,326,5.7899601708972535,0,1.1914365453623215,0,22,5,-0.5000000000000004,0.8660254037844384,320.0,263.0,340.0,268.5833333333333,91.0,
1995-07-01 22:15:00,334,5.814130531825066,0,1.1833030810043446,0,22,5,-0.5000000000000004,0.8660254037844384,326.0,337.0,340.0,275.5,80.0,
1995-07-01 22:20:00,354,5.872117789475416,0,1.1688538891728648,0,22,5,-0.5000000000000004,0.8660254037844384,334.0,320.0,340.0,285.75,114.0,
1995-07-01 22:25:00,250,5.5254529391317835,0,1.1909167327471262,0,22,5,-0.5000000000000004,0.8660254037844384,354.0,326.0,354.0,297.25,137.0,
1995-07-01 22:30:00,242,5.493061443340548,0,0.8361203985414034,0,22,5,-0.5000000000000004,0.8660254037844384,250.0,334.0,354.0,299.0,107.0,
1995-07-01 22:35:00,242,5.493061443340548,0,0.8143578211519086,0,22,5,-0.5000000000000004,0.8660254037844384,242.0,354.0,354.0,297.1666666666667,101.0,
1995-07-01 22:40:00,225,5.420534999272286,0,0.8252344387886293,0,22,5,-0.5000000000000004,0.8660254037844384,242.0,250.0,354.0,293.25,128.0,
1995-07-01 22:45:00,274,5.616771097666572,0,0.7687927080792959,0,22,5,-0.5000000000000004,0.8660254037844384,225.0,242.0,354.0,292.6666666666667,146.0,
1995-07-01 22:50:00,235,5.4638318050256105,0,0.9375534612915194,0,22,5,-0.5000000000000004,0.8660254037844384,274.0,242.0,354.0,292.25,107.0,
1995-07-01 22:55:00,280,5.638354669333745,0,0.8289241593336009,0,22,5,-0.5000000000000004,0.8660254037844384,235.0,225.0,354.0,283.5,138.0,
1995-07-01 23:00:00,260,5.564520407322694,0,0.9827434887999643,0,23,5,-0.25881904510252157,0.9659258262890681,280.0,274.0,354.0,284.9166666666667,127.0,
1995-07-01 23:05:00,259,5.560681631015528,0,0.9335727075993798,0,23,5,-0.25881904510252157,0.9659258262890681,260.0,235.0,354.0,278.5,167.0,
1995-07-01 23:10:00,273,5.6131281063880705,0,0.9472721696533781,0,23,5,-0.25881904510252157,0.9659258262890681,259.0,280.0,354.0,273.4166666666667,79.0,
1995-07-01 23:15:00,256,5.54907608489522,0,1.014869884703086,0,23,5,-0.25881904510252157,0.9659258262890681,273.0,260.0,354.0,269.0,91.0,
1995-07-01 23:20:00,311,5.7430031878094825,0,0.9752380915229025,0,23,5,-0.25881904510252157,0.9659258262890681,256.0,259.0,354.0,262.5,151.0,
1995-07-01 23:25:00,403,6.0014148779611505,0,1.2011586693228502,0,23,5,-0.25881904510252157,0.9659258262890681,311.0,273.0,311.0,258.9166666666667,154.0,
1995-07-01 23:30:00,197,5.288267030694535,0,1.4834355773615868,0,23,5,-0.25881904510252157,0.9659258262890681,403.0,256.0,403.0,271.6666666666667,158.0,
1995-07-01 23:35:00,10,2.3978952727983707,0,0.7353032631963797,0,23,5,-0.25881904510252157,0.9659258262890681,197.0,311.0,403.0,267.9166666666667,144.0,
1995-07-01 23:40:00,1,0.6931471805599453,0,0.04022795826928076,0,23,5,-0.25881904510252157,0.9659258262890681,10.0,403.0,403.0,248.58333333333334,115.0,
1995-07-01 23:45:00,209,5.3471075307174685,0,0.004349401938313584,0,23,5,-0.25881904510252157,0.9659258262890681,1.0,197.0,403.0,229.91666666666666,125.0,
1995-07-01 23:50:00,302,5.713732805509369,0,0.9309576795948433,0,23,5,-0.25881904510252157,0.9659258262890681,209.0,10.0,403.0,224.5,147.0,
1995-07-01 23:55:00,281,5.641907070938114,0,1.3125679044727219,0,23,5,-0.25881904510252157,0.9659258262890681,302.0,1.0,403.0,230.08333333333334,70.0,
1995-07-02 00:00:00,290,5.673323267171493,0,1.2208544479904948,0,0,6,0.0,1.0,281.0,209.0,403.0,230.16666666666666,83.0,
1995-07-02 00:05:00,275,5.62040086571715,0,1.2464183327517837,0,0,6,0.0,1.0,290.0,302.0,403.0,232.66666666666666,80.0,
1995-07-02 00:10:00,221,5.402677381872279,0,1.1752136701913947,0,0,6,0.0,1.0,275.0,281.0,403.0,234.0,135.0,
1995-07-02 00:15:00,282,5.645446897643238,0,0.9622641467535669,0,0,6,0.0,1.0,221.0,290.0,403.0,229.66666666666666,91.0,
1995-07-02 00:20:00,289,5.66988092298052,0,1.2163910803031297,0,0,6,0.0,1.0,282.0,275.0,403.0,231.83333333333334,109.0,
1995-07-02 00:25:00,258,5.556828061699537,0,1.256521733667297,0,0,6,0.0,1.0,289.0,221.0,403.0,230.0,125.0,
1995-07-02 00:30:00,190,5.25227342804663,0,1.18393880909856,0,0,6,0.0,1.0,258.0,282.0,302.0,217.91666666666666,146.0,
1995-07-02 00:35:00,199,5.298317366548036,0,0.8742331248118107,0,0,6,0.0,1.0,190.0,289.0,302.0,217.33333333333334,108.0,
1995-07-02 00:40:00,176,5.176149732573829,0,0.8537718947996915,0,0,6,0.0,1.0,199.0,258.0,302.0,233.08333333333334,181.0,
1995-07-02 00:45:00,305,5.723585101952381,0,0.7106325677901781,0,0,6,0.0,1.0,176.0,190.0,302.0,247.66666666666666,118.0,
1995-07-02 00:50:00,321,5.7745515455444085,0,1.1929595781240174,0,0,6,0.0,1.0,305.0,199.0,305.0,255.66666666666666,212.0,
1995-07-02 00:55:00,279,5.634789603169249,0,1.2478134062281305,0,0,6,0.0,1.0,321.0,176.0,321.0,257.25,165.0,
1995-07-02 01:00:00,249,5.521460917862246,0,1.0852512113377588,0,1,6,0.25881904510252074,0.9659258262890683,279.0,305.0,321.0,257.0833333333333,200.0,
1995-07-02 01:05:00,261,5.568344503761097,0,0.9816031498754147,0,1,6,0.25881904510252074,0.9659258262890683,249.0,321.0,321.0,253.66666666666666,91.0,
1995-07-02 01:10:00,234,5.459585514144159,0,1.0336633622429174,0,1,6,0.25881904510252074,0.9659258262890683,261.0,279.0,321.0,252.5,136.0,
